"Step","generous-silence-10 - train/avg_reward_last_500","generous-silence-10 - train/avg_reward_last_500__MIN","generous-silence-10 - train/avg_reward_last_500__MAX"
"3457","915.1622718052738","915.1622718052738","915.1622718052738"
"3458","915.0577897938492","915.0577897938492","915.0577897938492"
"3459","915.204054054054","915.204054054054","915.204054054054"
"3460","915.7808172914556","915.7808172914556","915.7808172914556"
"3461","915.8274814314652","915.8274814314652","915.8274814314652"
"3462","915.7327033412082","915.7327033412082","915.7327033412082"
"3463","916.3026315789474","916.3026315789474","916.3026315789474"
"3464","916.5679595278247","916.5679595278247","916.5679595278247"
"3465","916.6136210384356","916.6136210384356","916.6136210384356"
"3466","916.9544994944388","916.9544994944388","916.9544994944388"
"3467","917.2725741239892","917.2725741239892","917.2725741239892"
"3468","917.7598518019536","917.7598518019536","917.7598518019536"
"3469","917.8121212121212","917.8121212121212","917.8121212121212"
"3470","918.1494446314372","918.1494446314372","918.1494446314372"
"3471","918.4895693135935","918.4895693135935","918.4895693135935"
"3472","918.8291288261016","918.8291288261016","918.8291288261016"
"3473","919.5221923335575","919.5221923335575","919.5221923335575"
"3474","919.8457142857143","919.8457142857143","919.8457142857143"
"3475","920.3118279569892","920.3118279569892","920.3118279569892"
"3476","920.6352032247229","920.6352032247229","920.6352032247229"
"3477","920.9731363331094","920.9731363331094","920.9731363331094"
"3478","921.4545149378986","921.4545149378986","921.4545149378986"
"3479","921.5989932885906","921.5989932885906","921.5989932885906"
"3480","921.9238510566923","921.9238510566923","921.9238510566923"
"3481","921.6988598256204","921.6988598256204","921.6988598256204"
"3482","921.8384177003018","921.8384177003018","921.8384177003018"
"3483","921.7764745308311","921.7764745308311","921.7764745308311"
"3484","921.7139028475711","921.7139028475711","921.7139028475711"
"3485","922.0288010716678","922.0288010716678","922.0288010716678"
"3486","922.1717442249749","922.1717442249749","922.1717442249749"
"3487","922.429718875502","922.429718875502","922.429718875502"
"3488","922.333556373369","922.333556373369","922.333556373369"
"3489","922.1076923076923","922.1076923076923","922.1076923076923"
"3490","922.251420929455","922.251420929455","922.251420929455"
"3491","922.4705882352941","922.4705882352941","922.4705882352941"
"3492","922.6084196458403","922.6084196458403","922.6084196458403"
"3493","922.7518370073481","922.7518370073481","922.7518370073481"
"3494","922.8941569282136","922.8941569282136","922.8941569282136"
"3495","922.7900534045394","922.7900534045394","922.7900534045394"
"3496","923.0493827160494","923.0493827160494","923.0493827160494"
"3497","923.3792528352235","923.3792528352235","923.3792528352235"
"3498","923.6318772924308","923.6318772924308","923.6318772924308"
"3499","923.7736666666667","923.7736666666667","923.7736666666667"
"3500","924.2452515828057","924.2452515828057","924.2452515828057"
"3501","924.5059960026649","924.5059960026649","924.5059960026649"
"3502","924.6476856476856","924.6476856476856","924.6476856476856"
"3504","925.0565723793677","925.0565723793677","925.0565723793677"
"3505","925.1021290751829","925.1021290751829","925.1021290751829"
"3506","925.1473229132025","925.1473229132025","925.1473229132025"
"3507","925.6186835106383","925.6186835106383","925.6186835106383"
"3508","926.0674642738451","926.0674642738451","926.0674642738451"
"3509","926.5475083056479","926.5475083056479","926.5475083056479"
"3510","927.0146130853537","927.0146130853537","927.0146130853537"
"3511","927.4857237715803","927.4857237715803","927.4857237715803"
"3512","927.8194490540989","927.8194490540989","927.8194490540989"
"3513","927.956204379562","927.956204379562","927.956204379562"
"3514","928.2885572139304","928.2885572139304","928.2885572139304"
"3515","928.6007957559682","928.6007957559682","928.6007957559682"
"3516","928.9115014915479","928.9115014915479","928.9115014915479"
"3517","929.4814446653413","929.4814446653413","929.4814446653413"
"3518","929.950314673733","929.950314673733","929.950314673733"
"3519","930.1188741721854","930.1188741721854","930.1188741721854"
"3520","929.8930817610063","929.8930817610063","929.8930817610063"
"3521","930.0221707478491","930.0221707478491","930.0221707478491"
"3522","930.3261660602051","930.3261660602051","930.3261660602051"
"3523","930.4652777777778","930.4652777777778","930.4652777777778"
"3524","930.9401652892562","930.9401652892562","930.9401652892562"
"3525","931.2452081956378","931.2452081956378","931.2452081956378"
"3526","931.4928972580112","931.4928972580112","931.4928972580112"
"3527","931.6588507265521","931.6588507265521","931.6588507265521"
"3528","931.5533179267085","931.5533179267085","931.5533179267085"
"3529","931.8069306930693","931.8069306930693","931.8069306930693"
"3530","932.109204882877","932.109204882877","932.109204882877"
"3531","932.3644459102902","932.3644459102902","932.3644459102902"
"3532","932.8381140784702","932.8381140784702","932.8381140784702"
"3533","933.0758075148319","933.0758075148319","933.0758075148319"
"3534","932.969686985173","932.969686985173","932.969686985173"
"3535","933.2078392621871","933.2078392621871","933.2078392621871"
"3536","933.1030622324663","933.1030622324663","933.1030622324663"
"3537","932.9927583936801","932.9927583936801","932.9927583936801"
"3538","933.0384995064165","933.0384995064165","933.0384995064165"
"3539","932.9319078947368","932.9319078947368","932.9319078947368"
"3541","933.6472715318869","933.6472715318869","933.6472715318869"
"3542","933.8146565888925","933.8146565888925","933.8146565888925"
"3543","934.2595269382391","934.2595269382391","934.2595269382391"
"3544","934.5103448275862","934.5103448275862","934.5103448275862"
"3545","934.6736703873933","934.6736703873933","934.6736703873933"
"3546","934.9996718083361","934.9996718083361","934.9996718083361"
"3547","935.2490157480315","935.2490157480315","935.2490157480315"
"3548","935.5752705805182","935.5752705805182","935.5752705805182"
"3549","935.4757377049181","935.4757377049181","935.4757377049181"
"3551","936.252621231979","936.252621231979","936.252621231979"
"3552","936.1460858172289","936.1460858172289","936.1460858172289"
"3553","936.2815979043877","936.2815979043877","936.2815979043877"
"3555","936.500327225131","936.500327225131","936.500327225131"
"3556","936.5374550212626","936.5374550212626","936.5374550212626"
"3557","936.7864617396991","936.7864617396991","936.7864617396991"
"3560","938.2463247304802","938.2463247304802","938.2463247304802"
"3561","938.5489875898106","938.5489875898106","938.5489875898106"
"3562","938.5765589291544","938.5765589291544","938.5765589291544"
"3563","938.8782637075718","938.8782637075718","938.8782637075718"
"3564","938.7699836867863","938.7699836867863","938.7699836867863"
"3565","939.3163731245922","939.3163731245922","939.3163731245922"
"3566","939.9964134333225","939.9964134333225","939.9964134333225"
"3567","940.1590612777053","940.1590612777053","940.1590612777053"
"3568","940.4802867383513","940.4802867383513","940.4802867383513"
"3569","940.256026058632","940.256026058632","940.256026058632"
"3570","940.5017909475741","940.5017909475741","940.5017909475741"
"3571","940.6643880208334","940.6643880208334","940.6643880208334"
"3572","941.3273673934266","941.3273673934266","941.3273673934266"
"3573","941.5715679895901","941.5715679895901","941.5715679895901"
"3574","941.8705691056911","941.8705691056911","941.8705691056911"
"3575","942.1147594278284","942.1147594278284","942.1147594278284"
"3576","941.889502762431","941.889502762431","941.889502762431"
"3577","942.2085769980507","942.2085769980507","942.2085769980507"
"3578","942.417992854823","942.417992854823","942.417992854823"
"3579","942.6649350649351","942.6649350649351","942.6649350649351"
"3580","942.8231093800714","942.8231093800714","942.8231093800714"
"3581","943.0674886437379","943.0674886437379","943.0674886437379"
"3582","943.1933181965618","943.1933181965618","943.1933181965618"
"3583","943.7451361867704","943.7451361867704","943.7451361867704"
"3584","944.2068071312804","944.2068071312804","944.2068071312804"
"3585","944.3619572261828","944.3619572261828","944.3619572261828"
"3586","944.7855523161645","944.7855523161645","944.7855523161645"
"3587","945.2318652849741","945.2318652849741","945.2318652849741"
"3588","945.3590158627387","945.3590158627387","945.3590158627387"
"3589","945.5993527508091","945.5993527508091","945.5993527508091"
"3590","945.9158848269169","945.9158848269169","945.9158848269169"
"3591","946.3376455368693","946.3376455368693","946.3376455368693"
"3592","946.5890720982865","946.5890720982865","946.5890720982865"
"3593","946.8325791855203","946.8325791855203","946.8325791855203"
"3594","946.9625201938611","946.9625201938611","946.9625201938611"
"3595","947.1182170542636","947.1182170542636","947.1182170542636"
"3596","947.1866322247336","947.1866322247336","947.1866322247336"
"3598","947.8867376573088","947.8867376573088","947.8867376573088"
"3599","948.3396774193549","948.3396774193549","948.3396774193549"
"3600","948.2357304095453","948.2357304095453","948.2357304095453"
"3601","948.85138620245","948.85138620245","948.85138620245"
"3602","949.0096680631647","949.0096680631647","949.0096680631647"
"3603","949.6836340206186","949.6836340206186","949.6836340206186"
"3604","950.1365539452496","950.1365539452496","950.1365539452496"
"3605","950.2009014810045","950.2009014810045","950.2009014810045"
"3606","950.6372706791117","950.6372706791117","950.6372706791117"
"3607","950.8783783783783","950.8783783783783","950.8783783783783"
"3608","951.3277581215825","951.3277581215825","951.3277581215825"
"3609","951.566881028939","951.566881028939","951.566881028939"
"3610","951.4644808743169","951.4644808743169","951.4644808743169"
"3611","951.3476863753214","951.3476863753214","951.3476863753214"
"3612","951.6668808223578","951.6668808223578","951.6668808223578"
"3613","951.7935131663455","951.7935131663455","951.7935131663455"
"3614","952.0359550561798","952.0359550561798","952.0359550561798"
"3615","952.3283055198973","952.3283055198973","952.3283055198973"
"3616","952.4565287135066","952.4565287135066","952.4565287135066"
"3617","952.383579217447","952.383579217447","952.383579217447"
"3618","952.6207117665919","952.6207117665919","952.6207117665919"
"3619","952.7483974358975","952.7483974358975","952.7483974358975"
"3620","952.5232297340596","952.5232297340596","952.5232297340596"
"3621","952.8090967328635","952.8090967328635","952.8090967328635"
"3622","953.0445084854307","953.0445084854307","953.0445084854307"
"3623","953.4961587708067","953.4961587708067","953.4961587708067"
"3624","953.94688","953.94688","953.94688"
"3625","954.1014075495841","954.1014075495841","954.1014075495841"
"3626","953.8762392069076","953.8762392069076","953.8762392069076"
"3627","954.1125319693094","954.1125319693094","954.1125319693094"
"3628","954.2681367849153","954.2681367849153","954.2681367849153"
"3629","954.044089456869","954.044089456869","954.044089456869"
"3631","954.0584291187739","954.0584291187739","954.0584291187739"
"3632","954.1848068943505","954.1848068943505","954.1848068943505"
"3633","954.4763880025527","954.4763880025527","954.4763880025527"
"3634","954.7148325358852","954.7148325358852","954.7148325358852"
"3635","954.8380102040817","954.8380102040817","954.8380102040817"
"3636","954.734140898948","954.734140898948","954.734140898948"
"3638","955.259636827015","955.259636827015","955.259636827015"
"3639","955.5550955414013","955.5550955414013","955.5550955414013"
"3640","955.4453995542821","955.4453995542821","955.4453995542821"
"3641","955.3389560789307","955.3389560789307","955.3389560789307"
"3642","955.4556156538339","955.4556156538339","955.4556156538339"
"3643","955.5814249363867","955.5814249363867","955.5814249363867"
"3644","955.8174880763116","955.8174880763116","955.8174880763116"
"3645","956.2628734901463","956.2628734901463","956.2628734901463"
"3646","956.7092469018113","956.7092469018113","956.7092469018113"
"3647","956.4818932655654","956.4818932655654","956.4818932655654"
"3648","957.1384566529057","957.1384566529057","957.1384566529057"
"3649","957.4263492063492","957.4263492063492","957.4263492063492"
"3650","957.5791812123135","957.5791812123135","957.5791812123135"
"3651","957.3600888324873","957.3600888324873","957.3600888324873"
"3652","957.2496035521725","957.2496035521725","957.2496035521725"
"3653","957.4863665187064","957.4863665187064","957.4863665187064"
"3654","957.7721077654517","957.7721077654517","957.7721077654517"
"3655","958.0066539923954","958.0066539923954","958.0066539923954"
"3656","957.8967374089325","957.8967374089325","957.8967374089325"
"3657","958.0193160227992","958.0193160227992","958.0193160227992"
"3658","958.3045267489712","958.3045267489712","958.3045267489712"
"3659","958.2025316455696","958.2025316455696","958.2025316455696"
"3660","958.2306232204999","958.2306232204999","958.2306232204999"
"3661","958.763440860215","958.763440860215","958.763440860215"
"3662","958.8877647802719","958.8877647802719","958.8877647802719"
"3663","959.3331226295828","959.3331226295828","959.3331226295828"
"3664","959.6265402843602","959.6265402843602","959.6265402843602"
"3665","960.0685407454201","960.0685407454201","960.0685407454201"
"3666","959.8418061256709","959.8418061256709","959.8418061256709"
"3667","959.8690025252525","959.8690025252525","959.8690025252525"
"3668","960.102240454402","960.102240454402","960.102240454402"
"3669","960.6356466876972","960.6356466876972","960.6356466876972"
"3670","960.8703878902554","960.8703878902554","960.8703878902554"
"3671","961.3108448928122","961.3108448928122","961.3108448928122"
"3672","961.5420737472424","961.5420737472424","961.5420737472424"
"3673","961.4319470699432","961.4319470699432","961.4319470699432"
"3674","961.6655118110236","961.6655118110236","961.6655118110236"
"3675","961.7877833753149","961.7877833753149","961.7877833753149"
"3676","962.0919106074914","962.0919106074914","962.0919106074914"
"3677","962.2422907488987","962.2422907488987","962.2422907488987"
"3678","962.3586033343819","962.3586033343819","962.3586033343819"
"3679","962.5883647798743","962.5883647798743","962.5883647798743"
"3680","962.8230116315624","962.8230116315624","962.8230116315624"
"3681","962.7143306096795","962.7143306096795","962.7143306096795"
"3682","962.8636506440465","962.8636506440465","962.8636506440465"
"3683","963.1667713567839","963.1667713567839","963.1667713567839"
"3684","963.469387755102","963.469387755102","963.469387755102"
"3685","963.7011927181419","963.7011927181419","963.7011927181419"
"3686","963.6554753686853","963.6554753686853","963.6554753686853"
"3687","963.5511292346299","963.5511292346299","963.5511292346299"
"3688","964.1959862025714","964.1959862025714","964.1959862025714"
"3689","964.0918495297806","964.0918495297806","964.0918495297806"
"3690","964.5202130993418","964.5202130993418","964.5202130993418"
"3691","964.75","964.75","964.75"
"3692","965.1863451299719","965.1863451299719","965.1863451299719"
"3693","965.1139636819036","965.1139636819036","965.1139636819036"
"3694","965.342097026604","965.342097026604","965.342097026604"
"3695","965.4596370463079","965.4596370463079","965.4596370463079"
"3696","965.3878636221458","965.3878636221458","965.3878636221458"
"3697","965.6156973108193","965.6156973108193","965.6156973108193"
"3698","965.5092216317599","965.5092216317599","965.5092216317599"
"3699","965.570625","965.570625","965.570625"
"3700","966.2083723836301","966.2083723836301","966.2083723836301"
"3701","966.3182386008745","966.3182386008745","966.3182386008745"
"3702","966.5469871995004","966.5469871995004","966.5469871995004"
"3704","966.8901716068643","966.8901716068643","966.8901716068643"
"3705","966.7866500311915","966.7866500311915","966.7866500311915"
"3706","966.8122856251949","966.8122856251949","966.8122856251949"
"3707","966.8372817955112","966.8372817955112","966.8372817955112"
"3708","966.6138984107198","966.6138984107198","966.6138984107198"
"3709","966.8931464174455","966.8931464174455","966.8931464174455"
"3710","967.0080971659919","967.0080971659919","967.0080971659919"
"3711","967.1198630136986","967.1198630136986","967.1198630136986"
"3712","967.2309368191721","967.2309368191721","967.2309368191721"
"3713","967.1586807716242","967.1586807716242","967.1586807716242"
"3714","967.7716951788492","967.7716951788492","967.7716951788492"
"3715","968.4032960199005","968.4032960199005","968.4032960199005"
"3716","968.3009014609885","968.3009014609885","968.3009014609885"
"3717","968.5295214418894","968.5295214418894","968.5295214418894"
"3718","969.0515688101895","969.0515688101895","969.0515688101895"
"3719","969.2773291925466","969.2773291925466","969.2773291925466"
"3720","969.166097485253","969.166097485253","969.166097485253"
"3721","969.8131595282433","969.8131595282433","969.8131595282433"
"3722","969.8724790567794","969.8724790567794","969.8724790567794"
"3723","969.897952853598","969.897952853598","969.897952853598"
"3724","969.7866666666666","969.7866666666666","969.7866666666666"
"3725","970.0102293862368","970.0102293862368","970.0102293862368"
"3726","970.6423923148435","970.6423923148435","970.6423923148435"
"3727","970.5746592317224","970.5746592317224","970.5746592317224"
"3728","970.8513471663053","970.8513471663053","970.8513471663053"
"3729","971.147987616099","971.147987616099","971.147987616099"
"3730","971.4184463014547","971.4184463014547","971.4184463014547"
"3731","971.7137995049505","971.7137995049505","971.7137995049505"
"3732","972.3526136715125","972.3526136715125","972.3526136715125"
"3733","972.469387755102","972.469387755102","972.469387755102"
"3734","972.7446676970634","972.7446676970634","972.7446676970634"
"3735","972.774412855377","972.774412855377","972.774412855377"
"3736","973.2011121408711","973.2011121408711","973.2011121408711"
"3737","973.6300185299567","973.6300185299567","973.6300185299567"
"3738","974.0583513430071","974.0583513430071","974.0583513430071"
"3739","974.3490740740741","974.3490740740741","974.3490740740741"
"3740","974.4924406047517","974.4924406047517","974.4924406047517"
"3741","974.679518815546","974.679518815546","974.679518815546"
"3742","974.7958680234351","974.7958680234351","974.7958680234351"
"3743","974.9839704069051","974.9839704069051","974.9839704069051"
"3744","975.0073959938367","975.0073959938367","975.0073959938367"
"3745","975.0298829328405","975.0298829328405","975.0298829328405"
"3747","975.8793103448276","975.8793103448276","975.8793103448276"
"3748","975.9018159433672","975.9018159433672","975.9018159433672"
"3749","976.1255384615384","976.1255384615384","976.1255384615384"
"3750","976.1488772685327","976.1488772685327","976.1488772685327"
"3751","976.4415744157442","976.4415744157442","976.4415744157442"
"3752","976.8668920996004","976.8668920996004","976.8668920996004"
"3753","976.999692685925","976.999692685925","976.999692685925"
"3754","976.7769585253457","976.7769585253457","976.7769585253457"
"3755","976.8071253071253","976.8071253071253","976.8071253071253"
"3756","977.0282468529322","977.0282468529322","977.0282468529322"
"3757","976.9864947820749","976.9864947820749","976.9864947820749"
"3758","977.1009512120282","977.1009512120282","977.1009512120282"
"3759","976.9858895705521","976.9858895705521","976.9858895705521"
"3760","977.410610242257","977.410610242257","977.410610242257"
"3761","977.4334763948498","977.4334763948498","977.4334763948498"
"3762","977.6558381857186","977.6558381857186","977.6558381857186"
"3765","977.8891610532762","977.8891610532762","977.8891610532762"
"3766","978.1098867462504","978.1098867462504","978.1098867462504"
"3767","978.250305997552","978.250305997552","978.250305997552"
"3768","978.6723768736616","978.6723768736616","978.6723768736616"
"3769","978.7006116207951","978.7006116207951","978.7006116207951"
"3770","978.4781412412107","978.4781412412107","978.4781412412107"
"3771","978.6977383863081","978.6977383863081","978.6977383863081"
"3772","979.1161014359915","979.1161014359915","979.1161014359915"
"3773","979.3329260843005","979.3329260843005","979.3329260843005"
"3774","979.7230534351145","979.7230534351145","979.7230534351145"
"3776","979.7177296307599","979.7177296307599","979.7177296307599"
"3777","979.856619890177","979.856619890177","979.856619890177"
"3778","980.1451662092102","980.1451662092102","980.1451662092102"
"3779","980.0704268292683","980.0704268292683","980.0704268292683"
"3780","980.2103017372752","980.2103017372752","980.2103017372752"
"3781","980.4975624619135","980.4975624619135","980.4975624619135"
"3783","981.0995736906212","981.0995736906212","981.0995736906212"
"3784","980.9887366818874","980.9887366818874","980.9887366818874"
"3785","980.881618989653","980.881618989653","980.881618989653"
"3786","981.2899300273806","981.2899300273806","981.2899300273806"
"3787","981.5100364963504","981.5100364963504","981.5100364963504"
"3789","982.1410334346505","982.1410334346505","982.1410334346505"
"3790","982.0659374050441","982.0659374050441","982.0659374050441"
"3791","982.3514580801944","982.3514580801944","982.3514580801944"
"3792","982.246279987853","982.246279987853","982.246279987853"
"3794","982.6385432473445","982.6385432473445","982.6385432473445"
"3795","982.5303398058253","982.5303398058253","982.5303398058253"
"3796","982.9511677282378","982.9511677282378","982.9511677282378"
"3797","983.237416616131","983.237416616131","983.237416616131"
"3798","983.5180357684146","983.5180357684146","983.5180357684146"
"3799","983.93","983.93","983.93"
"3800","984.2214480460467","984.2214480460467","984.2214480460467"
"3801","984.2425802543913","984.2425802543913","984.2425802543913"
"3802","984.6627308507417","984.6627308507417","984.6627308507417"
"3803","984.6885593220339","984.6885593220339","984.6885593220339"
"3804","984.7086232980333","984.7086232980333","984.7086232980333"
"3805","984.9742891712038","984.9742891712038","984.9742891712038"
"3806","985.1914121560327","985.1914121560327","985.1914121560327"
"3807","985.6094316807739","985.6094316807739","985.6094316807739"
"3808","985.7071622846781","985.7071622846781","985.7071622846781"
"3809","985.9268882175227","985.9268882175227","985.9268882175227"
"3810","985.8616732105104","985.8616732105104","985.8616732105104"
"3811","986.074577294686","986.074577294686","986.074577294686"
"3812","986.2082704497434","986.2082704497434","986.2082704497434"
"3813","986.4924562462281","986.4924562462281","986.4924562462281"
"3814","986.7752639517346","986.7752639517346","986.7752639517346"
"3815","986.9086248492159","986.9086248492159","986.9086248492159"
"3817","987.3435804701627","987.3435804701627","987.3435804701627"
"3818","987.6272973787285","987.6272973787285","987.6272973787285"
"3819","987.7623493975904","987.7623493975904","987.7623493975904"
"3820","987.8696175850647","987.8696175850647","987.8696175850647"
"3821","987.7579771222155","987.7579771222155","987.7579771222155"
"3822","987.9723141739393","987.9723141739393","987.9723141739393"
"3823","988.3862815884477","988.3862815884477","988.3862815884477"
"3824","988.3046616541353","988.3046616541353","988.3046616541353"
"3825","988.0829825616356","988.0829825616356","988.0829825616356"
"3826","988.1012924556658","988.1012924556658","988.1012924556658"
"3827","988.5126201923077","988.5126201923077","988.5126201923077"
"3828","988.9801742264945","988.9801742264945","988.9801742264945"
"3829","989.5918918918919","989.5918918918919","989.5918918918919"
"3830","989.5151606124286","989.5151606124286","989.5151606124286"
"3831","989.40756302521","989.40756302521","989.40756302521"
"3832","989.8169816981698","989.8169816981698","989.8169816981698"
"3833","990.0986802639472","990.0986802639472","990.0986802639472"
"3834","990.2311844077961","990.2311844077961","990.2311844077961"
"3835","990.3627098321343","990.3627098321343","990.3627098321343"
"3837","990.496704613541","990.496704613541","990.496704613541"
"3838","990.9071578316862","990.9071578316862","990.9071578316862"
"3839","991.1733532934131","991.1733532934131","991.1733532934131"
"3840","991.5842562107154","991.5842562107154","991.5842562107154"
"3841","991.3629563135847","991.3629563135847","991.3629563135847"
"3842","991.2491773855818","991.2491773855818","991.2491773855818"
"3843","991.1336722488038","991.1336722488038","991.1336722488038"
"3844","991.4137518684604","991.4137518684604","991.4137518684604"
"3845","991.2913927077107","991.2913927077107","991.2913927077107"
"3846","991.1858380639378","991.1858380639378","991.1858380639378"
"3847","991.4471326164875","991.4471326164875","991.4471326164875"
"3848","992.0621080919677","992.0621080919677","992.0621080919677"
"3850","991.9653834676216","991.9653834676216","991.9653834676216"
"3851","992.3773866348449","992.3773866348449","992.3773866348449"
"3852","992.4843423799582","992.4843423799582","992.4843423799582"
"3853","992.3735837805606","992.3735837805606","992.3735837805606"
"3854","992.2646795827123","992.2646795827123","992.2646795827123"
"3855","992.2821811680573","992.2821811680573","992.2821811680573"
"3856","992.3068215668752","992.3068215668752","992.3068215668752"
"3857","992.565812983919","992.565812983919","992.565812983919"
"3858","992.4519202143495","992.4519202143495","992.4519202143495"
"3859","992.6639880952381","992.6639880952381","992.6639880952381"
"3860","992.4480809282951","992.4480809282951","992.4480809282951"
"3861","992.3343248066627","992.3343248066627","992.3343248066627"
"3862","992.4377044305679","992.4377044305679","992.4377044305679"
"3863","992.8480975029727","992.8480975029727","992.8480975029727"
"3864","993.2555720653789","993.2555720653789","993.2555720653789"
"3865","993.3615567439097","993.3615567439097","993.3615567439097"
"3866","993.2563112563113","993.2563112563113","993.2563112563113"
"3867","993.3619358669833","993.3619358669833","993.3619358669833"
"3868","993.624517661027","993.624517661027","993.624517661027"
"3869","993.5106824925816","993.5106824925816","993.5106824925816"
"3870","993.6425393058439","993.6425393058439","993.6425393058439"
"3871","993.8493475682088","993.8493475682088","993.8493475682088"
"3872","994.1248147050104","994.1248147050104","994.1248147050104"
"3873","994.2255483106105","994.2255483106105","994.2255483106105"
"3874","994.6174814814815","994.6174814814815","994.6174814814815"
"3875","994.7221563981043","994.7221563981043","994.7221563981043"
"3876","995.1273319514362","995.1273319514362","995.1273319514362"
"3877","995.5310834813499","995.5310834813499","995.5310834813499"
"3880","996.5489500147885","996.5489500147885","996.5489500147885"
"3881","996.7551744529864","996.7551744529864","996.7551744529864"
"3882","996.9618681643511","996.9618681643511","996.9618681643511"
"3883","996.8847517730496","996.8847517730496","996.8847517730496"
"3884","997.141506646972","997.141506646972","997.141506646972"
"3885","997.3972238629651","997.3972238629651","997.3972238629651"
"3886","997.6536758193091","997.6536758193091","997.6536758193091"
"3887","998.0525383707202","998.0525383707202","998.0525383707202"
"3888","998.259958689879","998.259958689879","998.259958689879"
"3889","998.6628318584071","998.6628318584071","998.6628318584071"
"3890","998.867590681215","998.867590681215","998.867590681215"
"3891","999.0728183962265","999.0728183962265","999.0728183962265"
"3892","999.2802829354554","999.2802829354554","999.2802829354554"
"3893","999.1661756040071","999.1661756040071","999.1661756040071"
"3894","999.059793814433","999.059793814433","999.059793814433"
"3895","999.0727326266195","999.0727326266195","999.0727326266195"
"3896","999.0956726523403","999.0956726523403","999.0956726523403"
"3897","999.1124190700413","999.1124190700413","999.1124190700413"
"3898","999.684907325684","999.684907325684","999.684907325684"
"3899","999.9573529411765","999.9573529411765","999.9573529411765"
"3900","1000.5607174360482","1000.5607174360482","1000.5607174360482"
"3901","1000.765138154027","1000.765138154027","1000.765138154027"
"3902","1001.1598589479871","1001.1598589479871","1001.1598589479871"
"3903","1001.5613983548766","1001.5613983548766","1001.5613983548766"
"3904","1001.6631424375918","1001.6631424375918","1001.6631424375918"
"3905","1001.9406928948914","1001.9406928948914","1001.9406928948914"
"3906","1002.1467566774288","1002.1467566774288","1002.1467566774288"
"3907","1002.5451877934272","1002.5451877934272","1002.5451877934272"
"3908","1002.6435904957466","1002.6435904957466","1002.6435904957466"
"3910","1003.1172676634418","1003.1172676634418","1003.1172676634418"
"3912","1003.6451801933782","1003.6451801933782","1003.6451801933782"
"3913","1003.8468072642062","1003.8468072642062","1003.8468072642062"
"3914","1004.0524158125916","1004.0524158125916","1004.0524158125916"
"3915","1003.9370608899297","1003.9370608899297","1003.9370608899297"
"3916","1004.1398887913374","1004.1398887913374","1004.1398887913374"
"3917","1004.2396138092452","1004.2396138092452","1004.2396138092452"
"3918","1004.4904942965779","1004.4904942965779","1004.4904942965779"
"3919","1004.4122807017544","1004.4122807017544","1004.4122807017544"
"3920","1004.8059047062262","1004.8059047062262","1004.8059047062262"
"3921","1004.9070718877849","1004.9070718877849","1004.9070718877849"
"3922","1005.3058720420684","1005.3058720420684","1005.3058720420684"
"3923","1005.5808995327103","1005.5808995327103","1005.5808995327103"
"3924","1005.6785401459854","1005.6785401459854","1005.6785401459854"
"3925","1005.7705779334501","1005.7705779334501","1005.7705779334501"
"3926","1006.3495768894077","1006.3495768894077","1006.3495768894077"
"3927","1006.6009334889148","1006.6009334889148","1006.6009334889148"
"3928","1006.8060659084281","1006.8060659084281","1006.8060659084281"
"3929","1007.0090379008747","1007.0090379008747","1007.0090379008747"
"3930","1007.1859516176042","1007.1859516176042","1007.1859516176042"
"3931","1007.2823426573426","1007.2823426573426","1007.2823426573426"
"3932","1007.5316050101951","1007.5316050101951","1007.5316050101951"
"3933","1007.4184624344788","1007.4184624344788","1007.4184624344788"
"3934","1007.7906841339155","1007.7906841339155","1007.7906841339155"
"3935","1008.0392898719441","1008.0392898719441","1008.0392898719441"
"3936","1008.435263311027","1008.435263311027","1008.435263311027"
"3937","1008.6346713205352","1008.6346713205352","1008.6346713205352"
"3939","1008.9197674418605","1008.9197674418605","1008.9197674418605"
"3940","1009.3132810229584","1009.3132810229584","1009.3132810229584"
"3941","1009.5807669959325","1009.5807669959325","1009.5807669959325"
"3942","1010.1713621841417","1010.1713621841417","1010.1713621841417"
"3943","1010.7636469221835","1010.7636469221835","1010.7636469221835"
"3944","1011.132946298984","1011.132946298984","1011.132946298984"
"3945","1011.3345908299477","1011.3345908299477","1011.3345908299477"
"3946","1011.5320568610385","1011.5320568610385","1011.5320568610385"
"3947","1012.0014501160093","1012.0014501160093","1012.0014501160093"
"3948","1012.2484778196579","1012.2484778196579","1012.2484778196579"
"3949","1012.5982608695653","1012.5982608695653","1012.5982608695653"
"3950","1012.606490872211","1012.606490872211","1012.606490872211"
"3951","1013.0764774044032","1013.0764774044032","1013.0764774044032"
"3952","1013.1691282942369","1013.1691282942369","1013.1691282942369"
"3953","1013.0587724377533","1013.0587724377533","1013.0587724377533"
"3954","1013.2512301013024","1013.2512301013024","1013.2512301013024"
"3955","1013.3732638888889","1013.3732638888889","1013.3732638888889"
"3956","1013.5805611802141","1013.5805611802141","1013.5805611802141"
"3957","1013.8233082706766","1013.8233082706766","1013.8233082706766"
"3958","1014.217403873952","1014.217403873952","1014.217403873952"
"3959","1014.4618497109826","1014.4618497109826","1014.4618497109826"
"3960","1014.2412597515168","1014.2412597515168","1014.2412597515168"
"3961","1014.5049104563836","1014.5049104563836","1014.5049104563836"
